Date,CAD/USD,EUR/USD,NOK/USD,RUB/USD
2022-02-01 00:00:00+00:00,1.2717399597167969,0.890500009059906,8.903300285339355,77.30780029296875
2022-02-02 00:00:00+00:00,1.2689599990844727,0.8870000243186951,8.827010154724121,76.69159698486328
2022-02-03 00:00:00+00:00,1.2686400413513184,0.8849599957466125,8.815790176391602,76.1729965209961
2022-02-04 00:00:00+00:00,1.2678500413894653,0.8744500279426575,8.717479705810547,76.4114990234375
2022-02-07 00:00:00+00:00,1.274530053138733,0.8729699850082397,8.780579566955566,75.82779693603516
2022-02-08 00:00:00+00:00,1.2665599584579468,0.8738999962806702,8.770569801330566,75.41739654541016
2022-02-09 00:00:00+00:00,1.2705399990081787,0.8755599856376648,8.81840991973877,75.0354995727539
2022-02-10 00:00:00+00:00,1.26760995388031,0.875540018081665,8.812219619750977,74.71019744873047
2022-02-11 00:00:00+00:00,1.2732000350952148,0.8759999871253967,8.825200080871582,75.02729797363281
2022-02-14 00:00:00+00:00,1.2723499536514282,0.8798900246620178,8.858799934387207,77.45439910888672
2022-02-15 00:00:00+00:00,1.272860050201416,0.8844599723815918,8.883139610290527,76.4854965209961
2022-02-16 00:00:00+00:00,1.2723699808120728,0.8805299997329712,8.900239944458008,75.4729995727539
2022-02-17 00:00:00+00:00,1.2695399522781372,0.8791000247001648,8.89579963684082,75.03450012207031
2022-02-18 00:00:00+00:00,1.2704800367355347,0.8797799944877625,8.914999961853027,76.12860107421875
2022-02-21 00:00:00+00:00,1.2756600379943848,0.8836100101470947,8.975899696350098,77.36579895019531
2022-02-22 00:00:00+00:00,1.2755999565124512,0.8841999769210815,9.00236988067627,80.38300323486328
2022-02-23 00:00:00+00:00,1.276710033416748,0.8826799988746643,8.88976001739502,78.80950164794922
2022-02-24 00:00:00+00:00,1.2733900547027588,0.8845099806785583,8.89225959777832,81.41439819335938
2022-02-25 00:00:00+00:00,1.2809499502182007,0.8935999870300293,8.959759712219238,84.91500091552734
2022-02-28 00:00:00+00:00,1.2755199670791626,0.8943700194358826,8.925189971923828,83.26100158691406
2022-03-01 00:00:00+00:00,1.2666499614715576,0.8915899991989136,8.80601978302002,104.97350311279297
2022-03-02 00:00:00+00:00,1.2723499536514282,0.8982499837875366,8.8720703125,108.47949981689453
2022-03-03 00:00:00+00:00,1.2646100521087646,0.8999000191688538,8.849780082702637,102.71499633789062
2022-03-04 00:00:00+00:00,1.2670300006866455,0.9035999774932861,8.905240058898926,109.46499633789062
2022-03-07 00:00:00+00:00,1.2714099884033203,0.9195799827575684,8.968689918518066,108.84510040283203
2022-03-08 00:00:00+00:00,1.2801400423049927,0.9203600287437439,9.042280197143555,138.96510314941406
2022-03-09 00:00:00+00:00,1.2889000177383423,0.9175800085067749,8.97661018371582,129.96499633789062
2022-03-10 00:00:00+00:00,1.2798500061035156,0.9030299782752991,8.908610343933105,138.71499633789062
2022-03-11 00:00:00+00:00,1.275589942932129,0.9079399704933167,8.925880432128906,133.46499633789062
2022-03-14 00:00:00+00:00,1.2735400199890137,0.9147400259971619,8.99155044555664,132.0886993408203
2022-03-15 00:00:00+00:00,1.2821099758148193,0.9138100147247314,9.037400245666504,119.96499633789062
2022-03-16 00:00:00+00:00,1.2768800258636475,0.9116299748420715,8.99407958984375,108.27749633789062
2022-03-17 00:00:00+00:00,1.2686799764633179,0.9072800278663635,8.895139694213867,100.96510314941406
2022-03-18 00:00:00+00:00,1.263159990310669,0.9009400010108948,8.782699584960938,103.08999633789062
2022-03-21 00:00:00+00:00,1.2605799436569214,0.9055399894714355,8.750929832458496,132.0886993408203
2022-03-22 00:00:00+00:00,1.2588000297546387,0.9076700210571289,8.733400344848633,106.61499786376953
2022-03-23 00:00:00+00:00,1.2582800388336182,0.9066399931907654,8.753800392150879,105.96499633789062
2022-03-24 00:00:00+00:00,1.2559200525283813,0.9085699915885925,8.670849800109863,96.71499633789062
2022-03-25 00:00:00+00:00,1.2520400285720825,0.90829998254776,8.661109924316406,102.21499633789062
2022-03-28 00:00:00+00:00,1.248710036277771,0.9105899930000305,8.623970031738281,100.83999633789062
2022-03-29 00:00:00+00:00,1.2518199682235718,0.909600019454956,8.701899528503418,97.96510314941406
2022-03-30 00:00:00+00:00,1.2497899532318115,0.9015899896621704,8.662579536437988,87.46499633789062
2022-03-31 00:00:00+00:00,1.24822998046875,0.8959100246429443,8.560290336608887,83.46499633789062
2022-04-01 00:00:00+00:00,1.2498500347137451,0.9031500220298767,8.782520294189453,81.71499633789062
2022-04-04 00:00:00+00:00,1.2526500225067139,0.9052000045776367,8.754850387573242,84.21499633789062
2022-04-05 00:00:00+00:00,1.2486200332641602,0.9110900163650513,8.709989547729492,83.71499633789062
2022-04-06 00:00:00+00:00,1.2484400272369385,0.916890025138855,8.763899803161621,83.96499633789062
2022-04-07 00:00:00+00:00,1.2563799619674683,0.9175800085067749,8.802000045776367,82.08999633789062
2022-04-08 00:00:00+00:00,1.2586699724197388,0.9204000234603882,8.809720039367676,79.21499633789062
2022-04-11 00:00:00+00:00,1.257599949836731,0.9186999797821045,8.70580005645752,85.08999633789062
2022-04-12 00:00:00+00:00,1.264009952545166,0.9192900061607361,8.813220024108887,83.46499633789062
2022-04-13 00:00:00+00:00,1.2634400129318237,0.9236900210380554,8.763019561767578,85.33999633789062
2022-04-14 00:00:00+00:00,1.2566200494766235,0.9177200198173523,8.744400024414062,82.38999938964844
2022-04-15 00:00:00+00:00,1.2603000402450562,0.9241300225257874,8.76099967956543,82.58999633789062
